id,name,ingredients,preparation,image,category_id,proportion,time_prep,time_cook,description
1343,Ile flottante,[],[],"",837,"","","",""
1344,Canard rôti au miel et ananas,[],[],"",815,"","","",""
1345,Omelette poivrons et jambon,"[""- 2 oignons rouges"", ""- 1 petit poivron vert"", ""- 60 à 80 g de cheddar"", ""- 8 œufs"", ""- 150 g de jambon en dés"", ""- 2 cuil. à soupe d’huile d’olive"", ""- Sel et poivre\r\n \r\nRecette extraite du livre Etats"", ""- Unis"", ""-  Le best of de Mélanie Martin""]","[""Pelez et émincez les oignons rouges. Coupez en deux le poivron et épépinez-le puis taillez chaque moitié en dés. Râpez le cheddar. Battez les œufs en omelette, salez et poivrez."", ""Faites chauffer l’huile dans une poêle et faites revenir les oignons et les dés de poivron pendant 5 min environ. Salez. Une fois que les légumes sont tendres, versez les œufs et les dés de jambon, remuez rapidement puis laissez cuire encore 5 min."", ""À la fi n de la cuisson de l’omelette, parsemez de cheddar puis dégustez bien chaud.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/3fe3da71987a9a67189108e4cfa8e195a82148ec.jpeg,837,4 pers.,00H20,00:10,"L’omelette est une préparation qui convient très bien aux garnitures de légumes et en particulier aux pointes d’asperges, au poivron ou à l’oignon, qui rajoutent une note de  fraîcheur et plus ou moins d’amertume. Dans ce registre de saveurs, on trouve aussi l’omelette aux fines herbes. Autant de parfums qui appellent des vins blancs  fringants et capables de tenir tête au caractère un peu végétal des garnitures."
1346,Rocamadour,[],[],"",832,"","","",""
1347,Faux-filet grillé,[],[],"",818,"","","",""
1348,Rôti de veau farci aux champignons,[],[],"",826,"","","",""
1349,Profiteroles au chocolat,"[""- Pour la pâte à choux25 cl d’eau20 g de sucre en poudre100 g de beurre150 g de farine4 œufs1 l de glace à la vanille\r\nPour le coulis au chocolat200 g de chocolat noir à 55 % de cacao minimum10 cl de lait15 cl de crème liquide20 g de beurre\r\nRecette extraite du livre Grands classiques sucrés: Desserts testés à la maison de Eva Harlé""]","[""Préparez la pâte à choux : préchauffez le four à 180 °C (th. 6). Dans une casserole, mettez l’eau, le sucre et le beurre. À ébullition, ôtez la casserole du feu. Ajoutez la farine d’un seul coup et travaillez bien la pâte, pour la « mettre en boule » (il ne faut plus que la pâte colle aux parois de la casserole)."", ""Hors du feu toujours, ajoutez les œufs battus en omelette un à un. Incorporez bien chaque œuf à la pâte avant d’ajouter le suivant. Façonnez des petits tas de pâte à l’aide de petites cuillères."", ""Enfournez les choux pendant 20-25 min jusqu’à ce qu’ils soient bien dorés. Laissez-les refroidir sur une grille."", ""Coupez les choux en deux et garnissez-les de glace à la vanille. Disposez les choux au fur et à mesure sur une assiette et mettez-les au congélateur pendant au moins 2 h."", ""Préparez le coulis au chocolat : concassez le chocolat en grosses pépites à l’aide d’un couteau. Faites bouillir le lait et la crème liquide. Versez ce mélange sur le chocolat et remuez jusqu’à obtenir une crème bien lisse. Ajoutez le beurre lorsque le chocolat est fondu. Au moment de servir, nappez les choux avec ce coulis.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/2fd5ca3457c47b889d6193d38a2e9c2d71b9d4a5.jpeg,839,8 pers.,00H30,00:20,""
1350,Omelette norvégienne,[],[],"",837,"","","",""
1351,Poulet au citron,[],[],"",815,"","","",""
1352,Avocat aux crevettes,[],[],"",820,"","","",""
1353,Hamburger,"[""- 4 pains à burgers au sésame"", ""- 1 grosse tomate"", ""- 4 cornichons Malossol"", ""- 4 tranches de bacon"", ""- 4 fines tranches de cheddar"", ""- 2 cuil. à soupe de ketchup"", ""- 2 cuil. à soupe de mayonnaise"", ""- 4 feuilles de salade"", ""- 1 cuil. à soupe d’huile de pépins de raisin\r\n \r\nPour les steaks"", ""- 600 g de viande de bœuf hachée"", ""- 1 œuf"", ""- 2 cuil. à café de moutarde en grains"", ""- 2 cuil. à café de sauce Worcestershire"", ""- Sel et poivre du moulin\r\n \r\nRecette extraite du livre Etats"", ""- Unis le best"", ""- of de Mélanie Martin""]","[""Mélangez la viande avec l’œuf, la moutarde et la sauce Worcestershire. Salez et poivrez puis formez 4 steaks épais."", ""Retirez le pédoncule de la tomate et coupez-la en rondelles. Taillez les cornichons en lamelles."", ""Dans une poêle chaude, faites dorer le bacon sans matière grasse puis réservez. Dans la même poêle, faites cuire les steaks 2 min sur chaque face avec un fi let d’huile. Salez et poivrez puis déposez une tranche de cheddar sur chaque steak."", ""Mélangez dans un récipient le ketchup et la mayonnaise. Coupez les pains en deux et toastez-les puis tartinez-les du mélange ketchup-mayonnaise. Déposez sur la base 1 feuille de salade, 2 rondelles de tomate, 1 steak recouvert de cheddar, des lamelles de cornichon et 1 tranche de bacon. Refermez et dégustez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/6e16669a1b27b974fbe943c7ddca7941cd96fcf7.jpeg,818,4 pers.,00H25,00:05,"Le vin rouge servi avec un hamburger doit être propre à souligner le caractère juteux de la viande et à s’opposer au moelleux du petit pain. Après deux à trois ans de cave, un"
1354,Magrets de canard au poivre vert,[],[],"",815,"","","",""
1355,Champignons à la grecque,[],[],"",820,"","","",""
1356,Carpaccio de bar,[],[],"",816,"","","",""
1357,Epaule de veau aux aubergines,[],[],"",826,"","","",""
1037,Cannelloni à l’agneau,"[""- Pâtes : 12 feuilles de lasagnes du commerce  Farce :"", ""- 1 oignon"", ""- 50 g de pignons"", ""- 1 gousse d’ail"", ""- ½ bouquet de menthe"", ""- 400 g d’agneau haché (épaule ou gigot)"", ""- 1 boîte de tomates concassées (400 g)"", ""- 1 branche de thym"", ""- 1 feuille de laurier"", ""- 1 pincée de piment de Cayenne (facultatif)"", ""- 1 verre de bouillon de légumes bio"", ""- 2 cuil. à soupe d’huile d’olive"", ""- sel"", ""- poivre   Finition :"", ""- 50 g de parmesan fraîchement râpé"", ""- 40 g de beurre fondu""]","[""Faites cuire al dente les feuilles de lasagnes sans pré-cuisson dans une casserole d’eau bouillante salée pendant 8 min, puis laissez-les refroidir sur un torchon sec."", ""Préparez la farce. Épluchez l’oignon et émincez-le. Faites dorer les pignons dans une poêle sans matière grasse puis concassez-les grossièrement. Hachez la gousse d’ail avec un couteau ou un presse-ail. Lavez, séchez et hachez la menthe."", ""Dans une large poêle, versez 2 cuil. à soupe d’huile d’olive et faites revenir l’oignon puis l’agneau. Une fois que l’agneau est bien doré, ajoutez les tomates concassées, l’ail pressé, le thym, le laurier, les pignons, la pincée de piment et le bouillon de légumes. Salez, poivrez. Couvrez et laissez mijoter pendant 30 min environ. Ajoutez la menthe à la fin de la cuisson."", ""Confectionnez les carrés de pâte à cannellonis. Plongez-les dans une casserole d’eau bouillante salée pendant 30 sec. Égouttez-les et disposez-les sur un torchon propre, en veillant à bien les espacer pour éviter qu’ils ne collent entre eux."", ""Préchauffez le four à 180 °C (th. 6). Répartissez la farce sur les carrés de pâte et roulez-les pour obtenir des cannellonis. Disposez-les dans un plat préalablement huilé. Recouvrez le tout de parmesan râpé et arrosez de beurre fondu. Enfournez pendant 15 à 20 min à 180 °C (th. 6) jusqu’à ce que les cannellonis soient bien dorés. Servez.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/13/724b7a7d776995230c81a65c30d84176635bd450.jpeg,825,6 pers.,00H30,00:20,"Le fondant de la pâte à cannellonis et la texture moelleuse de la farce à l’agneau donnent un plat gourmand, qui demande un vin également souple et charnu, au fruité immédiat, à l’image d’un"
1358,Corolle fantaisie au Reblochon,"[""- Pour 4 personnes 1/2 Reblochon 2 pamplemousses 12 crevettes cuites 1 carotte Mesclun 50 g de crème liquide 1 citron vert Quelques brins de ciboulette 4 feuilles de brick Huile d'olive""]","[""Coupez les feuilles de brick pour obtenir des carrés puis badigeonnez chaque carré sur les deux faces."", ""Pour chaque corolle poser 3 feuilles de brick en quinconce sur une cassolette puis enfournez à 180°C pendant environ 10 minutes. Les corolles doivent être bien dorées."", ""Epluchez les carottes et faites des tagliatelles de carotte avec un économe."", ""Faites des suprêmes avec un pamplemousse (quartiers sans peau blanche)."", ""Décortiquez les crevettes."", ""Coupez le Reblochon en dès."", ""Faites une vinaigrette avec le jus d'un demi pamplemousse, la crème liquide, quelques gouttes de citron vert et la ciboulette."", ""Au fond des corolles déposez quelques feuilles de mesclun, des tagliatelles de carotte, des suprêmes de pamplemousse, des crevettes et des dès de Reblochon puis nappez d'un peu de sauce.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/85231ab470fbbbdff623da9c46fa3c2867b459e9.jpeg,838,4 pers.,00H30,00:10,""
1377,Lotte à la provençale,"[""-  1 queue de lotte de 700 g"", ""-  4 oignons"", ""-  10 cl de coulis de tomate"", ""-  2 gousses d'ail"", ""-  5 cl de vin blanc sec"", ""-  30 g de farine"", ""-  6 cuil. à soupe d'huile"", ""-  Sel, poivre du moulin""]","[""Détaillez la queue de lotte en darnes égales. Salez, poivrez et farinez légèrement. Épluchez les oignons et émincez-les. Pelez et écrasez l'ail."", ""Dans une poêle, faites chauffer 2 cuillerées d'huile à feu moyen. Faites revenir les oignons 5 min en remuant. Disposez-les sur le fond d'un plat à four que vous aurez huilé."", ""Faites cuire les darnes avec 2 cuillerées d'huile, 10 min à feu moyen, en les retournant à mi-cuisson et posez-les sur les oignons. Mélangez l'ail, le coulis de tomate, le vin et versez la préparation sur les darnes. Ajoutez le reste d'huile."", ""Préchauffez le four à 230 °C (th. 7) et laissez cuire 10 min. Servez dans le plat de cuisson.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/93914ddb396c732209def3e8bfd6d26789f6c95c.jpeg,816,4 pers.,00H45,-,"Un classique, comme les saint-jacques du même nom. L'huile est très présente mais elle constitue aussi le vecteur aromatique des autres ingrédients. La lotte est ferme et demande toujours un vin qui a du mordant :"
1359,Saint-Jacques aux truffes par Bruno Oger,"[""- Pour les saint"", ""- jacques  16 noix de Saint"", ""- Jacques 80 g de truffes 20 g de beurre 1 botte de persil Pour la sauce 5 cl de jus de truffe 50 g de champignons de Paris 10 cl de crème fleurette 30 g d’échalotes 20 g de beurre 350 g de moules 15 cl de vin blanc Pour la duxelles  300 g de champignons de Paris 150 g d’oignons 35 g de beurre""]","[""Préparation des saint-Jacques"", ""Epluchez les truffes soigneusement et réservez les parures. Coupez 12 belles lamelles de truffes et gardez-les sur un papier humide. Taillez le reste en 40 bâtonnets et piquez-en délicatement les saint-jacques."", ""Préparation de la sauce"", ""Faites revenir les échalotes émincées au beurre, ajoutez les champignons de Paris taillés en six et laissez colorer 5 à 6 minutes de plus. Déposez les moules bien nettoyées dessus, déglacez avec le vin blanc et laissez cuire à couvert une dizaine de minutes environ. Versez le jus de truffe, la crème et laissez mijoter 15 minutes à feu doux. Retirez les coquilles de moules, mixez le tout et passez au chinois étamine."", ""Préparation de la duxelles"", ""Dans une poêle anti-adhésive, faites revenir au beurre les oignons ciselés. Ajoutez les champignons taillés en petits dés, les parures de truffes hâchées finement et faites cuire 8 minutes à feu doux. Mouillez le tout avec deux cuillères à soupe de sauce, afin de rendre la duxelle plus onctueuse."", ""Dressage"", ""Faites cuire les noix de Saint-Jacques dans une poêle sur feu vif avec le beurre, puis égouttez sur un papier absorbant. A l’aide d’une cuillère à soupe, faites un large trait de duxelles dans la longueur de l’assiette, déposez dessus les saint-jacques en les intercalant avec les lamelles de truffe et les pluches de persil frit. Décorez avec deux bâtonnets de truffe et versez de l’autre côté la sauce bien émulsionnée au mixer à la main."", ""Conseil"", "": si la duxelles est trop liquide, liez-la avec un peu de roux."", ""Variante"", "": vous pouvez réaliser la préparation avec des cèpes, des girolles ou tout autre champignon de saison.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/1044f5e115efe5dec2111d5678b4f9184893d141.jpeg,817,-,-,-,""
1360,Blanquette de lotte en cassolette,"[""-  2 carottes"", ""-  1 grosse échalote"", ""-  15 cl de vin blanc sec"", ""-  2 cuil. à soupe de fumet de poisson déshydraté"", ""-  800 g de lotte"", ""-  1 bouquet garni (persil, thym, laurier, céleri)"", ""-  400 g de champignons de Paris"", ""-  1 citron"", ""-  50 g de beurre"", ""-  3 cuil. à soupe de Maïzena"", ""-  10 cl de crème fraîche"", ""-  1/2 cuil. à café de noix muscade en poudre"", ""-  Sel, poivre""]","[""Épluchez et coupez les carottes en petits cubes. Épluchez et ciselez l'échalote. Dans un faitout ou une grosse casserole, faites suer à feu doux les carottes et l'échalote avec 1 noisette de beurre pendant 5 min. Versez ensuite le vin blanc et laissez réduire 5 min."", ""Pendant ce temps, délayez le fumet dans 1 litre d'eau. Versez-le dans le faitout, portez à ébullition, puis plongez-y les morceaux de lotte avec leur arête centrale. Le liquide doit légèrement recouvrir le poisson (vous pouvez rajouter un peu d'eau si nécessaire). Plongez enfin le bouquet garni et laissez cuire à feu doux 20 min."", ""Pendant ce temps, lavez et émincez les champignons, citronnez-les Pour qu'ils ne noircissent pas et réservez-les."", ""Préparez ensuite le beurre manié en mélangeant, à l'aide d'une fourchette, la Maïzena avec le reste de beurre, jusqu'à l'obtention d'une pâte compacte. Préchauffez le four à 200 °C (th. 7)."", ""Après avoir vérifié la Cuisson de la lotte, retirez l'arête centrale et placez de gros morceaux de poisson dans les cassolettes."", ""Passez le fumet au chinois, ou dans une passoire fine, Pour ne garder que le liquide. Portez ce dernier à ébullition et laissez-le réduire de moitié à feu doux puis, tout en remuant à l'aide d'un fouet, jetez-y petit à petit le beurre manié jusqu'à ce que la sauce épaississe. Ajoutez la crème, laissez mijoter 5 min sans faire bouillir, salez, poivrez, ajoutez la muscade et recouvrez la lotte du velouté ainsi obtenu. Replacez le tout dans le four chaud durant 10 à 15 min et servez chaud accompagné d'un riz pilaf.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/24cfc9922249e25b120ed955058b5b2834f143de.jpeg,816,8 pers.,00H25,00:30,"Cette recette à base de poisson à chair ferme est classique et de constitution assez riche. Choisir un vin blanc, sec, nerveux pour équilibrer la préparation. De nombreux vins de la moitié nord de la France conviendront ("
1040,Agneau aux fèves et aux artichauts,"[""-  1 gigot d'agneau de 2 kg"", ""-  16 gros artichauts"", ""-  1 kg de fèves fraîches"", ""-  2 oignons"", ""-  8 gousses d'ail"", ""-  1 citron"", ""-  1 bouquet de coriandre"", ""-  1 cuil. à café de curcuma"", ""-  1/2 cuil. à café de gingembre"", ""-  4 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre du moulin""]","[""Coupez le gigot en morceaux. Épluchez les oignons et l'ail et coupez-les en fines lamelles."", ""Dans une marmite, versez l'huile d'olive, ajoutez les oignons, l'ail et la viande. Assaisonnez avec le curcuma et le gingembre. Salez et poivrez. Recouvrez d'eau. Portez à ébullition sur feu fort, puis réduisez le feu et laissez mijoter à feu doux et à couvert, en surveillant le niveau de l'eau."", ""Pendant ce temps, écossez les fèves, enlevez leurs ongles puis lavez-les. Épluchez les artichauts Pour ne garder que les fonds que vous faites tremper dans de l'eau citronnée. Rincez la coriandre."", ""Au bout de 1 h de Cuisson, ajoutez les fèves au contenu de la marmite, laissez mijoter 10 min, puis ajoutez les fonds d'artichauts. Parsemez la coriandre ciselée. Laissez encore mijoter 20 min toujours à couvert. Ajoutez de l'eau si nécessaire."", ""Lorsque les fonds d'artichauts sont tendres, vous pouvez servir.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/bbad79b394bc8b4ca827aca43bf88e94aab3098c.jpeg,825,8 pers.,00H30,01:30,"Dans ce ragoût sur une base d'olives et de gingembre, les artichauts et les fèves apportent du tanin, des protéines, donc beaucoup de texture. Le vin, rouge ou rosé, sera de préférence un vin du soleil, un vin méditerranéen, issu du"
1052,Steak tartare,"[""- 600 g de viande de bœuf coupée au couteau (ou hachée)"", ""- 2 oignons nouveaux"", ""- 1 bouquet de persil plat"", ""- 4 jaunes d’œufs"", ""- 1 cuil. à soupe de moutarde à l’ancienne"", ""- 2 cuil. à soupe de câpres au vinaigre"", ""- 2 cuil. à café de sauce Worcestershire"", ""- 2 cuil. à soupe de ketchup"", ""- 3 gouttes de Tabasco"", ""- 2 cuil. à soupe d’huile d’olive"", ""- Fleur de sel, poivre du moulin\r\nRecette extraite du livre Ceviche, tartares et carpaccios de Mélanie Martin""]","[""Lavez et hachez les feuilles de persil. Épluchez les oignons et hachez- les finement. Mettez de côté. Rincez et égouttez les câpres."", ""Dans un bol, mélangez avec un fouet les jaunes d’œufs, la moutarde, les câpres, la sauce Worcestershire, le ketchup, le Tabasco et l’huile d’olive. Versez cette préparation sur la viande et mélangez soigneusement. Ajoutez les oignons et le persil hachés, salez et poivrez, mélangez de nouveau."", ""Répartissez le tartare sur 4 assiettes et servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/0a603bd168d9224cb4ffad13dea4e1989746294b.jpeg,818,4 pers.,00H15,-,""
1361,Fondant au chocolat,"[""- 200 g de chocolat noir à 52 % ou 64 %"", ""- 100 g de beurre + pour les moules"", ""- 4 œufs"", ""- 120 g de sucre roux"", ""- 50 g de farine + pour les moules"", ""- 1 pincée de sel\r\nMatériel8 moules à muffins souples de 8 cm de diamètre\r\nRecette extraite du livre Chocolat"", ""-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce""]","[""Préchauffez le four à 180 °C (th. 6). Cassez le chocolat en carrés et faites-le fondre avec le beurre au four à micro-ondes ou au bain-marie (voir techniques p. 14-15). Mélangez bien jusqu’à obtention d’une masse homogène."", ""Dans un saladier, fouettez quelques instants les œufs et le sucre. Ajoutez la farine d’une traite, le sel puis le chocolat fondu. Mélangez bien."", ""Versez la pâte dans les petits moules beurrés et farinés (si vous utilisez des moules souples, inutile de les beurrer). Enfournez pour 12 à 15 min de cuisson, selon le type de four. À la sortie du four, laissez refroidir pendant 5 min avant de démouler. Déposez les fondants sur des assiettes de service et laissez les convives découvrir la merveilleuse sauce qu’ils contiennent !""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/7616f0fd083094ea7e179a1aecc1e36e810b30ae.jpeg,839,8 pers.,00H20,00:15,"Les accords avec le chocolat, particulièrement lorsqu’il s’agit d’un dessert riche en cacao, tiennent dans l’équilibre entre amertume et douceur. Un maury hors d’âge,  vin doux naturel rouge élevé cinq ans minimum dans des contenants en bois au contact de l’air, sera ici parfait. Il développe des arômes torréfiés de moka, d’épices  et de cacao. Sa texture onctueuse est exactement dans le profil du fondant. Sa douceur permettra enfin de contrebalancer la note amère du cacao. Dans le même esprit, il est possible de servir un"
1362,Cailles en feuilles de vigne,"[""-  6 cailles"", ""-  250 g de feuilles de vigne en saumure"", ""-  2 grappes de raisin blanc"", ""-  1 citron"", ""-  2 gousses d'ail"", ""-  1 cuil. à soupe de thym frais"", ""-  2 verres de vin rouge (40 cl)"", ""-  2 cuil. à soupe de miel"", ""-  4 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre""]","[""Râpez le citron puis pressez-le. Épluchez et hachez l'ail. Dans une casserole, portez le vin rouge et le miel à ébullition. Versez dans un saladier. Ajoutez le zeste et le jus du citron, le thym, l'ail, l'huile d'olive, du sel et du poivre. Laissez refroidir puis disposez les cailles dans cette marinade. Placez au réfrigérateur 2 h en arrosant régulièrement les cailles."", ""Préchauffez le four à 220 °C (th. 8). Sortez les cailles de la marinade. Entourez-les de 2 feuilles de vigne afin de bien protéger la chair. Badigeonnez de marinade. Placez les cailles dans un plat allant au four et entourez-les de grains de raisin. Enfournez et laissez cuire 25 min en arrosant deux à trois fois avec le reste de marinade. Éteignez le four, placez les cailles sur le dos et laissez-les dans le four 10 min, porte entrouverte. Servez immédiatement.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/cabf91a605608f790138c3408d0cecce0ccc37a3.jpeg,823,6 pers.,00H30,00:30,"Volatile mariné et associé au végétal du thym et de la feuille de vigne. La force dépendra du vin choisi Pour la marinade. La texture est fine et goutteuse. Pour le vin, comme celui utilisé Pour la marinade, il est préférable de le choisir riche en couleur et en tanins enrobant ou soyeux. Eviter les vins puissants, chaleureux."
1363,Canard à la pâte de curry rouge,"[""-  4 steaks de canard de 150 g environ"", ""-  250 g de nouilles aux œufs japonaises"", ""-  3 tomates"", ""-  4 poivrons rouges et verts"", ""-  15 cl de lait de coco"", ""-  2 cuil. à soupe de curry ou de pâte de curry rouge (très piquantes, les pâtes de curry"", ""-  verte ou rouge"", ""-  sont une spécialité thaïlandaise. Comme en Inde, chaque cuisinier confectionne lui"", ""- même son mélange d'épices avant le repas. Comme il n'est pas toujours aisé de trouver les ingrédients nécessaires dans nos pays, le mieux est d'acheter des pâtes de curry prêtes à cuisiner dans les épiceries asiatiques)"", ""-  2 cuil. à soupe de basilic ciselé"", ""-  1 cuil. à soupe de menthe poivrée hachée"", ""-  2 cuil. à soupe de nuoc"", ""- mám"", ""-  2 cuil. à soupe d'huile"", ""-  Sel, piment en poudre""]","[""Émincez en fines aiguillettes les steaks de canard. Pelez et épépinez les tomates, hachez-les grossièrement. Équeutez les poivrons, retirez-en les filaments et les graines, puis taillez la chair en lanières."", ""Faites chauffer l'huile à feu moyen dans une sauteuse, ajoutez le curry (ou la pâte de curry rouge) et faites-le revenir 1 min en remuant, avant de le délayer avec le lait de coco. Déposez les aiguillettes de canard dans la sauteuse et faites-les cuire 4 min en les remuant et en les retournant."", ""Ajoutez ensuite les tomates, les poivrons, le nuoc-mám, le basilic et la menthe. Salez, pimentez, et poursuivez la cuisson pendant 2 min sans cesser de mélanger."", ""Parallèlement, portez à ébullition une grande casserole d'eau salée. Plongez-y les nouilles, faites-les cuire 5 min, puis égouttez-les."", ""Pour servir, déposez les nouilles au centre d'un plat creux et entourez-les des aiguillettes de canard et de la sauce. Servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/750aa41e969016b2c55670c10a92e5b34166322e.jpeg,815,4 pers.,00H10,00:07,"Sur une base exotique, épicée (coco/curry), les aiguillettes de canard en cuisson courte sont parées de tomate et de poivron. Le vin, en demi-teinte, se doit d'être fin, à l'acidité basse, avec une puissance bouquetée."
1364,Harengs marinés au poivre et vin blanc,"[""- 6 harengs salés"", ""- 2 grosses échalotes"", ""- 5 cl de vinaigre de vin blanc"", ""- 15 cl de vin blanc sec"", ""- 25 grains de poivre noir"", ""- 6 grains de genièvre"", ""- 1 cuil. à soupe de sucre"", ""- 600 g de filet de thon  Pour la marinade"", ""- 2 cuil. à soupe de vinaigre de cidre"", ""- 2 cuil. à soupe d’huile de sésame"", ""- 1 cuil. à soupe de graines de sésame"", ""- 1 cuil. à café de miel"", ""- 1 cuil. à café de raifort"", ""- ½ cuil. à café de paprika"", ""- ½ cuil. à café de coriandre moulue"", ""- Sel"", ""- Poivre du moulin""]","[""La veille au soir, faites dessaler les harengs dans un grand bol d’eau froide."", ""Le jour même, égouttez-les et séchez-les. Mettez-les dans un grand plat creux. Épluchez les échalotes et coupez-les en rondelles. Faites bouillir, dans une casserole, le vinaigre, le vin, le poivre, le genièvre et le sucre pendant 5 min. Laissez refroidir et versez sur le poisson. Faites mariner au frais au moins 2 h.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/08/76433af0cff986da9c48598e6285c766ee5b3a6a.jpeg,820,-,-,-,"Une préparation à la fois simple et savoureuse qui fait la part belle aux épices et aux aromates, et donnera un mariage tout en fraîcheur avec un bordeaux clairet. Un vin entre rosé et rouge léger, à servir frais pour qu’il exhale les arômes de petits fruits rouges et d’épices douces. Le fondant de la chair un peu grasse du hareng flattera la souplesse et le velouté de la légère trame tannique du vin, tandis que les arômes primaires et expressifs de l’ensemble renforceront le caractère fringant de l’accord."
1365,Gratin de figues rôties au miel,"[""- 8 figues bien mûres"", ""- 4 cuil. à soupe de miel"", ""- 50 g de cerneaux de noix concassés""]","[""Préchauffez le four à 200 °C (th. 6-7). Lavez et coupez les figues en quatre."", ""Disposez les figues dans un plat à gratin côté peau vers le bas."", ""Versez le miel sur les fruits puis parsemez le gratin des cerneaux de noix concassés."", ""Faites cuire 15 min à 200 °C (th. 6-7)."", """", """", ""Variante :"", ""vous pouvez déguster ces figues tièdes avec un morceau de fromage de chèvre frais.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/13/48841bd29c49a0c04dd9af55d148bf8bbd1b7db5.jpeg,821,8 pers.,00H10,00:15,"Figues légèrement caramélisées, note de miel et arôme typé de noix, appellent un vin au caractère un peu évolué, offrant une palette de parfums dans la tonalité du dessert. Un sauternes de quelques années de cave livrera un nez complexe rappelant la cire, les fruits confits et les fruits secs, ainsi que la note subtile et caractéristique du goût de « rôti » issu de la pourriture noble. Arômes, texture, l’accord ira dans le sens du plat, l’onctuosité du vin soulignant le fondant des fruits rôtis."
1366,Salade fraîcheur des volcans au Saint-Nectaire,"[""- 320 g de bœuf séché 200 g de Saint"", ""- Nectaire fermier 4 tranches de pain de campagne d’un diamètre de 8 cm Salade de mesclun Vinaigrette""]","[""Laver et essorer la salade de mesclun"", ""Couper en fines tranches le bœuf séché et le pain de campagne."", ""Disposer une tranche de Saint-Nectaire fermier sur le pain de campagne et passer au four à 200°C."", ""Assaisonner la salade de mesclun de vinaigrette."", ""Disposer dans une assiette la salade de mesclun puis disperser le bœuf séché en couronne autour de la salade, poser le toast chaud de Saint- Nectaire fermier.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/3db389af782c2cfe10f212ae4ca2557b5b49ba5e.jpeg,820,4 pers.,-,-,""
